player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,0,False,J03WPY_Away_75
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,3,False,J03WPY_Away_75
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,True,J03WPY_Away_80
DFL-OBJ-0001HW,DFL-CLU-000005,Away,Goalkeeper,2,False,J03WPY_Away_80
DFL-OBJ-0001LJ,DFL-CLU-000005,Away,Defender,2,False,J03WPY_Away_80
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,2,False,J03WPY_Away_80
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,2,False,J03WPY_Away_80
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,3,False,J03WPY_Away_80
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,1,True,J03WPY_Away_81
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WPY_Away_85
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_85
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_85
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Away_89
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Away_95
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,1,True,J03WPY_Away_96
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,2,True,J03WPY_Away_96
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,True,J03WPY_Home_1
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Home_102
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_104
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_105
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_106
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,2,True,J03WPY_Home_106
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_107
DFL-OBJ-0001LJ,DFL-CLU-000005,Away,Defender,2,False,J03WPY_Home_107
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,2,False,J03WPY_Home_107
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Home_107
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_109
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_11
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,2,False,J03WPY_Home_115
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Home_115
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Home_115
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_116
DFL-OBJ-0001LJ,DFL-CLU-000005,Away,Defender,2,False,J03WPY_Home_116
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,2,False,J03WPY_Home_116
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,3,False,J03WPY_Home_116
DFL-OBJ-0028T3,DFL-CLU-000005,Away,Midfielder,5,False,J03WPY_Home_116
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,6,False,J03WPY_Home_116
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,7,False,J03WPY_Home_116
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,7,True,J03WPY_Home_116
DFL-OBJ-J0178P,DFL-CLU-000005,Away,Unknown,7,False,J03WPY_Home_116
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,7,True,J03WPY_Home_116
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_121
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Home_124
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Home_126
DFL-OBJ-0000EJ,DFL-CLU-000005,Away,Unknown,0,False,J03WPY_Home_126
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,0,False,J03WPY_Home_126
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,3,False,J03WPY_Home_126
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,3,False,J03WPY_Home_126
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,4,False,J03WPY_Home_126
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_127
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,2,True,J03WPY_Home_127
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_129
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,True,J03WPY_Home_137
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Home_139
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_14
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Home_14
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WPY_Home_141
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_141
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Home_144
DFL-OBJ-0001LJ,DFL-CLU-000005,Away,Defender,2,True,J03WPY_Home_145
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,4,False,J03WPY_Home_145
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_148
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,2,False,J03WPY_Home_148
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Home_148
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Home_148
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_149
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_151
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Home_151
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_151
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Home_151
DFL-OBJ-J0178P,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_151
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Home_151
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Home_151
DFL-OBJ-J0178P,DFL-CLU-000005,Away,Unknown,3,False,J03WPY_Home_153
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_157
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_158
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_159
DFL-OBJ-002595,DFL-CLU-000005,Away,Midfielder,2,False,J03WPY_Home_16
DFL-OBJ-J0178P,DFL-CLU-000005,Away,Unknown,4,False,J03WPY_Home_16
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_161
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,True,J03WPY_Home_161
DFL-OBJ-0001LJ,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_163
DFL-OBJ-0026RH,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Home_163
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Home_163
DFL-OBJ-0001LJ,DFL-CLU-000005,Away,Defender,2,False,J03WPY_Home_168
DFL-OBJ-J01H9X,DFL-CLU-00000P,Home,Midfielder,2,False,J03WPY_Home_168
DFL-OBJ-J0178P,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_169
DFL-OBJ-0000EJ,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_172
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WPY_Home_172
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,2,False,J03WPY_Home_172
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,4,False,J03WPY_Home_172
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_174
DFL-OBJ-J0178P,DFL-CLU-000005,Away,Unknown,2,False,J03WPY_Home_177
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_183
DFL-OBJ-J0178P,DFL-CLU-000005,Away,Unknown,2,False,J03WPY_Home_183
DFL-OBJ-0001HW,DFL-CLU-000005,Away,Goalkeeper,1,False,J03WPY_Home_184
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Home_184
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_184
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,2,False,J03WPY_Home_184
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_187
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,2,False,J03WPY_Home_190
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_192
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_194
DFL-OBJ-0000EJ,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_196
DFL-OBJ-0000EJ,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_20
DFL-OBJ-0000EJ,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_201
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Home_202
DFL-OBJ-0001HW,DFL-CLU-000005,Away,Goalkeeper,1,False,J03WPY_Home_202
DFL-OBJ-0001LJ,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_202
DFL-OBJ-0028T3,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Home_202
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_202
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,2,False,J03WPY_Home_202
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_206
DFL-OBJ-0000F8,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Home_209
DFL-OBJ-002FYC,DFL-CLU-000005,Away,Defender,2,False,J03WPY_Home_209
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Home_209
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_214
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_223
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_226
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_228
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,1,False,J03WPY_Home_231
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_232
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_24
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Home_242
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,False,J03WPY_Home_242
DFL-OBJ-0028T3,DFL-CLU-000005,Away,Midfielder,3,False,J03WPY_Home_242
DFL-OBJ-J01NQ8,DFL-CLU-00000P,Home,Midfielder,3,False,J03WPY_Home_242
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,4,False,J03WPY_Home_242
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,5,False,J03WPY_Home_242
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_245
DFL-OBJ-0001HW,DFL-CLU-000005,Away,Goalkeeper,1,False,J03WPY_Home_245
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_246
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_258
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,True,J03WPY_Home_260
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_263
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_265
DFL-OBJ-0001BX,DFL-CLU-000005,Away,Defender,1,False,J03WPY_Home_269
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,True,J03WPY_Home_269
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,True,J03WPY_Home_269
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,2,True,J03WPY_Home_269
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_27
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_270
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_274
DFL-OBJ-00286U,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_274
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,1,False,J03WPY_Home_274
DFL-OBJ-0028FW,DFL-CLU-00000P,Home,Goalkeeper,1,False,J03WPY_Home_274
DFL-OBJ-002G78,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_274
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_274
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_287
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,False,J03WPY_Home_289
DFL-OBJ-00286U,DFL-CLU-000005,Away,Unknown,1,True,J03WPY_Home_289
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WPY_Home_29
DFL-OBJ-002G68,DFL-CLU-000005,Away,Defender,2,False,J03WPY_Home_294
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,True,J03WPY_Home_294
DFL-OBJ-0028BZ,DFL-CLU-000005,Away,Forward,2,False,J03WPY_Home_299
DFL-OBJ-002GG4,DFL-CLU-000005,Away,Midfielder,2,False,J03WPY_Home_300
DFL-OBJ-J01CP5,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Home_300
DFL-OBJ-0026IA,DFL-CLU-000005,Away,Midfielder,1,False,J03WPY_Home_302
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,1,True,J03WPY_Home_302
DFL-OBJ-J01K2L,DFL-CLU-000005,Away,Unknown,1,False,J03WPY_Home_302
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,2,True,J03WPY_Home_302
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,3,False,J03WPY_Home_302
DFL-OBJ-00008F,DFL-CLU-000005,Away,Defender,0,False,J03WPY_Home_31
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,2,True,J03WPY_Home_31
DFL-OBJ-0001HW,DFL-CLU-000005,Away,Goalkeeper,2,False,J03WPY_Home_31
DFL-OBJ-00028V,DFL-CLU-00000P,Home,Midfielder,3,True,J03WPY_Home_31
