player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-00003W,DFL-CLU-00000I,Away,Goalkeeper,0,False,J03WR9_Home_237
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,0,False,J03WR9_Home_237
DFL-OBJ-J0130T,DFL-CLU-00000P,Home,Midfielder,0,False,J03WR9_Home_237
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Unknown,2,True,J03WR9_Home_237
DFL-OBJ-0000NZ,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_241
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,3,True,J03WR9_Home_241
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,3,False,J03WR9_Home_241
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WR9_Home_244
DFL-OBJ-0000YE,DFL-CLU-00000I,Away,Forward,1,False,J03WR9_Home_246
DFL-OBJ-J01KJ5,DFL-CLU-00000P,Home,Defender,2,False,J03WR9_Home_246
DFL-OBJ-00008K,DFL-CLU-00000P,Home,Forward,1,True,J03WR9_Home_25
