player,tID,team,role,cluster,is_handling,possessionID
DFL-OBJ-002GM1,DFL-CLU-00000P,Home,Midfielder,3,False,J03WOY_Home_172
DFL-OBJ-002GM9,DFL-CLU-00000P,Home,Defender,3,False,J03WOY_Home_172
DFL-OBJ-002FXT,DFL-CLU-00000P,Home,Forward,1,False,J03WOY_Home_174
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,1,False,J03WOY_Home_174
DFL-OBJ-002G5J,DFL-CLU-00000P,Home,Midfielder,2,False,J03WOY_Home_174
DFL-OBJ-00019R,DFL-CLU-00000Q,Away,Forward,1,False,J03WOY_Home_178
DFL-OBJ-002GMO,DFL-CLU-00000P,Home,Defender,1,True,J03WOY_Home_178
DFL-OBJ-0001IG,DFL-CLU-00000Q,Away,Unknown,2,False,J03WOY_Home_178
DFL-OBJ-0028KZ,DFL-CLU-00000Q,Away,Defender,2,False,J03WOY_Home_178
DFL-OBJ-002FXA,DFL-CLU-00000Q,Away,Unknown,2,False,J03WOY_Home_178
DFL-OBJ-002FZB,DFL-CLU-00000Q,Away,Goalkeeper,2,False,J03WOY_Home_178
